species,dd_long,dd_lat
Papilio_machaon,72.25463,34.88918
Papilio_machaon,72.41881,35.03016
Papilio_machaon,72.42595,34.88383
Papilio_machaon,71.93518,35.27822
Papilio_machaon,72.11900,35.41920
Papilio_machaon,71.94768,35.54770
Papilio_machaon,71.95125,35.69225
Papilio_machaon,71.77100,35.71366
Papilio_machaon,71.96017,35.84929
Papilio_machaon,71.78171,36.00277
Papilio_machaon,71.98872,36.15731
Papilio_machaon,74.74235,34.54166
Papilio_machaon,74.61743,35.20018
Papilio_machaon,75.38484,35.31498
Papilio_machaon,73.79774,36.39954
Papilio_machaon,74.04520,36.17111
Papilio_machaon,75.06361,36.77788
Papilio_machaon,73.01394,36.71363
Papilio_machaon,72.80265,36.10639
Papilio_machaon,73.14339,36.14827
Papilio_machaon,66.81342,30.08993
Papilio_machaon,66.81723,29.94811
Papilio_machaon,66.98379,30.10706
Papilio_machaon,71.80411,36.27210
Papilio_machaon,72.79349,35.92660
Papilio_machaon,76.32496,35.52661
Papilio_machaon,76.28630,35.06559
Papilio_machaon,74.95677,35.40169
Papilio_machaon,74.44519,35.20241
Papilio_machaon,75.23041,36.61224
Papilio_machaon,75.40590,36.78178
Papilio_machaon,75.07004,36.93276
Papilio_machaon,73.13775,36.84979
Papilio_machaon,73.48040,36.81934
Papilio_machaon,73.65172,36.00461
Papilio_machaon,74.01652,36.36286
Papilio_polytes,66.99980,24.91764
Papilio_polytes,68.33992,26.35484
Papilio_polytes,71.56718,30.24502
Papilio_polytes,71.62048,29.30275
Papilio_polytes,74.11796,32.17904
Papilio_polytes,74.19791,31.45569
Papilio_polytes,71.09420,33.35497
Papilio_polytes,71.09920,33.52701
Papilio_polytes,72.24408,32.66576
Papilio_polytes,71.88573,34.00016
Papilio_polytes,72.22837,34.54411
Papilio_polytes,72.42682,34.57123
Papilio_polytes,72.42111,34.84678
Papilio_polytes,73.31650,34.65475
Papilio_polytes,73.12329,34.41681
Papilio_polytes,73.13090,34.23026
Papilio_polytes,73.97390,33.85565
Papilio_polytes,73.78355,33.86136
Papilio_polytes,73.26197,34.02126
Papilio_polytes,73.46946,33.85946
Papilio_polytes,73.26578,33.82329
Papilio_polytes,72.75943,33.85755
Papilio_polytes,72.95549,33.89943
Papilio_polytes,72.93646,33.76047
Papilio_polytes,73.11349,33.61770
Papilio_polytes,73.74738,33.09993
Papilio_polytes,73.93012,33.23889
Papilio_polytes,73.58748,33.32265
Papilio_polytes,73.80068,33.42164
Papilio_polytes,73.61603,33.57012
Papilio_polytes,73.44281,33.60248
Papilio_polytes,73.27577,33.68338
Papilio_protenor,73.33811,34.28300
Papilio_protenor,73.64839,33.89563
Hypermnestra_helios,66.84844,30.22209
Hypermnestra_helios,66.67474,29.84375
Parnassius_acco,76.42908,35.74264
Parnassius_acco,77.62792,35.10271
Parnassius_acco,75.84145,35.49135
Parnassius_actius,72.50082,36.06357
Parnassius_actius,72.50754,36.13413
Parnassius_actius,72.89061,36.47689
Parnassius_actius,73.56939,36.76923
Parnassius_actius,74.36578,36.79275
Parnassius_actius,74.49347,36.79947
Parnassius_actius,74.37250,36.90364
Parnassius_actius,74.75893,36.95069
Parnassius_actius,74.63124,37.01453
Parnassius_actius,74.03265,36.22721
Parnassius_actius,74.54814,37.00164
Parnassius_actius,75.34531,36.79107
Parnassius_actius,74.69509,36.17950
Parnassius_actius,75.54944,36.04005
Parnassius_actius,75.41881,35.31884
Parnassius_actius,75.48938,35.21635
Parnassius_actius,75.24072,35.15419
Parnassius_actius,73.34183,36.84466
Parnassius_charltonius,72.33154,35.20459
Parnassius_charltonius,73.80587,34.77532
Parnassius_charltonius,73.80083,34.91813
Parnassius_charltonius,73.79663,35.02818
Parnassius_charltonius,71.86446,35.63975
Parnassius_charltonius,72.18033,35.85481
Parnassius_charltonius,71.72165,35.84473
Parnassius_charltonius,71.71829,35.95562
Parnassius_charltonius,71.81237,35.99342
Parnassius_charltonius,71.72165,36.01022
Parnassius_charltonius,71.86026,36.21688
Parnassius_charltonius,72.36850,36.17572
Parnassius_charltonius,72.55458,36.05979
Parnassius_charltonius,72.54996,36.11607
Parnassius_charltonius,72.63397,36.11439
Parnassius_charltonius,72.47015,36.69656
Parnassius_charltonius,73.15481,36.62096
Parnassius_charltonius,73.77983,36.51259
Parnassius_charltonius,74.63586,36.88894
Parnassius_charltonius,74.70727,36.78057
Parnassius_charltonius,74.77700,36.77637
Parnassius_charltonius,75.14831,36.93263
Parnassius_charltonius,74.70811,36.25469
Parnassius_charltonius,74.43761,36.07827
Parnassius_charltonius,75.49526,36.08373
Parnassius_charltonius,74.64510,35.38773
Parnassius_charltonius,74.71231,35.32808
Parnassius_charltonius,75.28776,35.21971
Parnassius_charltonius,75.42469,35.27264
Parnassius_charltonius,75.41797,35.33648
Parnassius_charltonius,75.71536,35.21971
Parnassius_charltonius,74.37670,35.03028
Parnassius_charltonius,71.38519,36.32142
Parnassius_charltonius,71.82492,36.09966
Parnassius_charltonius,72.89490,36.91058
Parnassius_charltonius,75.77738,36.09383
Parnassius_charltonius,74.58718,33.66654
Parnassius_charltonius,73.93508,35.02878
Parnassius_delphius,74.89671,34.93787
Parnassius_delphius,75.37051,35.16637
Parnassius_delphius,75.50156,35.24702
Parnassius_delphius,75.89807,35.46208
Parnassius_delphius,76.00224,35.63681
Parnassius_delphius,76.38532,35.68049
Parnassius_delphius,73.94555,36.27595
Parnassius_delphius,75.23015,36.51038
Parnassius_delphius,75.23254,36.67544
Parnassius_delphius,74.75889,36.73285
Parnassius_delphius,74.58665,36.84289
Parnassius_delphius,74.72301,37.01274
Parnassius_delphius,74.44791,36.85007
Parnassius_delphius,74.44791,36.96011
Parnassius_delphius,74.51847,37.10962
Parnassius_delphius,74.62373,37.00915
Parnassius_delphius,73.76972,36.55224
Parnassius_delphius,73.76494,36.64315
Parnassius_delphius,73.75776,36.69099
Parnassius_delphius,73.85106,36.68621
Parnassius_delphius,72.28912,36.61130
Parnassius_delphius,72.86709,36.61130
Parnassius_delphius,72.71587,36.30887
Parnassius_delphius,72.57810,36.11397
Parnassius_delphius,72.50082,36.07029
Parnassius_delphius,72.52098,35.99300
Parnassius_delphius,71.71451,36.13077
Parnassius_delphius,71.85564,36.09717
Parnassius_delphius,71.78507,36.03333
Parnassius_delphius,71.65066,35.80819
Parnassius_delphius,71.65738,35.89555
Parnassius_delphius,71.65738,35.94932
Parnassius_delphius,72.38993,35.30414
Parnassius_delphius,71.88252,35.24702
Parnassius_delphius,71.29388,36.24349
Parnassius_delphius,75.66507,36.38686
Parnassius_delphius,74.31163,36.90653
Parnassius_delphius,73.14582,36.83657
Parnassius_delphius,73.69773,36.44658
Parnassius_delphius,74.03086,36.18198
Parnassius_delphius,75.92193,35.76665
Parnassius_delphius,76.54357,35.40081
Parnassius_elegans,70.27861,33.88652
Parnassius_epaphus,73.42805,36.57559
Parnassius_epaphus,74.81249,36.86962
Parnassius_epaphus,75.37282,36.81165
Parnassius_epaphus,74.58147,36.18832
Parnassius_epaphus,74.71840,36.07155
Parnassius_epaphus,74.84693,36.07911
Parnassius_epaphus,75.52613,35.95982
Parnassius_epaphus,75.72019,36.01484
Parnassius_epaphus,75.80420,35.95352
Parnassius_epaphus,76.51532,35.75232
Parnassius_epaphus,75.92895,35.75400
Parnassius_epaphus,75.96675,35.64899
Parnassius_epaphus,76.05076,35.65697
Parnassius_epaphus,75.79664,35.45788
Parnassius_epaphus,75.39718,35.41041
Parnassius_epaphus,76.42942,35.02020
Parnassius_epaphus,75.91782,34.97273
Parnassius_epaphus,75.64983,35.18863
Parnassius_epaphus,75.18611,35.08488
Parnassius_epaphus,75.06640,35.14117
Parnassius_epaphus,74.68963,35.25458
Parnassius_epaphus,74.26581,34.98911
Parnassius_epaphus,74.35066,35.02692
Parnassius_epaphus,73.91676,35.05170
Parnassius_epaphus,73.58114,36.83503
Parnassius_epaphus,74.00052,36.26574
Parnassius_epaphus,75.45853,36.42636
Parnassius_epaphus,75.76192,37.10450
Parnassius_epaphus,76.07600,35.75892
Parnassius_epaphus,76.37760,35.63578
Parnassius_epaphus,73.80400,34.97733
Parnassius_hardwickii,73.67645,34.02199
Parnassius_hardwickii,71.85914,35.16058
Parnassius_hardwickii,72.79550,35.23122
Parnassius_hardwickii,73.80804,34.96112
Parnassius_hardwickii,73.88284,35.01791
Parnassius_hardwickii,74.42928,34.96320
Parnassius_hardwickii,74.50130,35.01930
Parnassius_hardwickii,71.69985,35.97643
Parnassius_hardwickii,71.66453,35.88085
Parnassius_hardwickii,72.57111,36.10179
Parnassius_hardwickii,72.90562,36.80405
Parnassius_hardwickii,73.86968,36.60736
Parnassius_hardwickii,74.55810,35.17651
Parnassius_hardwickii,74.63566,35.23469
Parnassius_hardwickii,75.22643,35.12318
Parnassius_hardwickii,75.36148,35.17097
Parnassius_hardwickii,75.49514,35.27901
Parnassius_hardwickii,76.20849,35.68416
Parnassius_hardwickii,75.81788,35.45700
Parnassius_hardwickii,76.32816,35.04738
Parnassius_hardwickii,74.00863,36.25094
Parnassius_inopinatus,70.36942,33.74012
Parnassius_jacquemontii,71.58575,35.85426
Parnassius_jacquemontii,71.66505,35.79677
Parnassius_jacquemontii,71.66747,35.68561
Parnassius_jacquemontii,72.53579,36.65712
Parnassius_jacquemontii,72.83567,36.26201
Parnassius_jacquemontii,73.09919,36.55219
Parnassius_jacquemontii,73.37588,36.55219
Parnassius_jacquemontii,73.59681,36.81987
Parnassius_jacquemontii,75.35438,36.79615
Parnassius_jacquemontii,74.33180,36.92497
Parnassius_jacquemontii,74.80759,36.93536
Parnassius_jacquemontii,74.58943,36.97345
Parnassius_jacquemontii,74.66769,37.03024
Parnassius_jacquemontii,71.74314,35.39006
Parnassius_jacquemontii,71.78746,35.28687
Parnassius_jacquemontii,72.16388,35.45828
Parnassius_jacquemontii,72.53267,35.51922
Parnassius_jacquemontii,71.37746,36.29660
Parnassius_jacquemontii,71.80766,35.55801
Parnassius_jacquemontii,72.48724,36.05484
Parnassius_jacquemontii,74.67515,36.85054
Parnassius_jacquemontii,73.36121,36.84875
Parnassius_loxias,75.21846,36.97408
Parnassius_loxias,75.40672,37.09312
Parnassius_simo,74.39993,35.04325
Parnassius_simo,76.34952,35.02975
Parnassius_simo,75.50683,35.23319
Parnassius_simo,75.58007,35.19960
Parnassius_simo,75.12600,35.17822
Parnassius_simo,74.36244,36.84593
Parnassius_simo,74.55533,37.00695
Parnassius_simo,74.82093,36.95086
Parnassius_simo,75.38191,36.77771
Parnassius_simo,75.29915,36.44043
Parnassius_simo,73.75894,36.39308
Parnassius_simo,74.12728,35.69733
Parnassius_simo,75.25859,35.17623
Parnassius_simo,75.81360,35.47961
Parnassius_simo,77.49505,35.07689
Parnassius_stenosemus,74.80881,34.60289
Parnassius_stenosemus,74.68899,36.07945
Parnassius_stenosemus,76.42804,34.98519
Parnassius_stenosemus,75.71798,35.15816
Parnassius_stenosemus,75.85753,35.43899
Parnassius_stenosemus,73.97997,34.84892
Parnassius_stenosemus,73.98413,35.01722
Parnassius_stenosemus,74.34011,34.97255
Parnassius_stenosemus,74.40729,35.02033
Parnassius_stenosemus,74.47516,34.97670
Parnassius_stenosemus,74.54303,35.03765
Parnassius_stenosemus,74.62268,35.11729
Parnassius_stenosemus,74.61437,35.17755
Parnassius_stenosemus,74.69471,35.23572
Parnassius_stenosemus,74.49633,33.75617
Parnassius_stenosemus,74.61459,34.97255
Parnassius_stenosemus,75.34033,35.10818
Parnassius_stenosemus,75.55924,35.11531
Parnassius_stoliczkanus,76.40086,34.65691
Parnassius_stoliczkanus,77.74375,35.21235
Parnassius_stoliczkanus,75.94237,34.96060
Parnassius_tianschanicus,71.64843,35.93366
Parnassius_tianschanicus,71.77967,36.16221
Parnassius_tianschanicus,72.49094,36.04482
Parnassius_tianschanicus,72.49025,36.11581
Parnassius_tianschanicus,72.81230,36.63455
Parnassius_tianschanicus,73.76216,36.41673
Parnassius_tianschanicus,73.06751,36.85132
Parnassius_tianschanicus,74.65315,36.84024
Parnassius_tianschanicus,71.71260,36.04140
Catopsilia_florella,66.92889,24.95016
Catopsilia_florella,68.33753,25.26425
Catopsilia_florella,74.17435,31.39652
Catopsilia_florella,71.51411,34.38988
Catopsilia_florella,72.50873,33.76646
Catopsilia_florella,73.22257,33.71887
Catopsilia_florella,73.47955,34.01392
Catopsilia_pomona,66.93531,24.92106
Catopsilia_pomona,68.38678,25.43562
Catopsilia_pomona,66.79388,30.04027
Catopsilia_pomona,67.67131,29.74879
Catopsilia_pomona,69.38321,27.72994
Catopsilia_pomona,71.64965,29.34202
Catopsilia_pomona,74.21352,31.50138
Catopsilia_pomona,72.27021,34.72793
Catopsilia_pomona,71.80979,34.31747
Catopsilia_pomona,71.79551,34.00339
Catopsilia_pomona,72.48080,35.99856
Catopsilia_pomona,71.91329,35.85937
Catopsilia_pomona,72.02751,35.72374
Catopsilia_pomona,71.82406,35.29543
Catopsilia_pomona,71.81693,35.45248
Catopsilia_pomona,71.89188,35.58811
Catopsilia_pomona,71.14235,33.51798
Catopsilia_pomona,71.33152,33.46444
Catopsilia_pomona,73.60152,34.60658
Catopsilia_pomona,73.33026,34.44597
Catopsilia_pomona,73.15537,34.15686
Catopsilia_pomona,73.32669,34.16757
Catopsilia_pomona,73.50158,34.17828
Catopsilia_pomona,73.66220,34.11046
Catopsilia_pomona,73.66934,33.99625
Catopsilia_pomona,72.80559,33.77496
Catopsilia_pomona,72.97691,33.90345
Catopsilia_pomona,73.14467,33.75354
Catopsilia_pomona,73.30528,33.87489
Catopsilia_pomona,73.80021,33.19794
Catopsilia_pomona,73.62127,33.31596
Catopsilia_pomona,73.80211,33.44350
Catopsilia_pomona,73.79450,33.57484
Catopsilia_pomona,73.81544,33.68906
Catopsilia_pomona,73.40712,36.23318
Catopsilia_pyranthe,66.90563,24.86827
Catopsilia_pyranthe,68.28274,25.44231
Catopsilia_pyranthe,69.05357,24.30041
Catopsilia_pyranthe,71.64373,29.26075
Catopsilia_pyranthe,71.66872,30.34936
Catopsilia_pyranthe,74.14930,31.39870
Catopsilia_pyranthe,71.94747,35.94442
Catopsilia_pyranthe,74.19249,35.34123
Catopsilia_pyranthe,72.29725,34.67379
Catopsilia_pyranthe,71.89036,34.08130
Catopsilia_pyranthe,71.55843,34.14198
Catopsilia_pyranthe,71.37640,34.29545
Catopsilia_pyranthe,71.56557,34.49890
Catopsilia_pyranthe,71.73689,34.37755
Catopsilia_pyranthe,72.58992,33.68155
Catopsilia_pyranthe,72.75411,33.70297
Catopsilia_pyranthe,72.90758,33.42100
Catopsilia_pyranthe,73.08247,33.54235
Catopsilia_pyranthe,73.09675,33.81718
Catopsilia_pyranthe,73.12173,34.34542
Catopsilia_pyranthe,73.28235,34.20265
Catopsilia_pyranthe,73.25379,33.98850
Catopsilia_pyranthe,73.43225,33.83860
Catopsilia_pyranthe,73.58573,34.08487
Catopsilia_pyranthe,73.58216,33.94567
Colias_alpherakii,71.64334,35.84112
Colias_alpherakii,71.75771,36.04053
Colias_alpherakii,71.88088,36.13438
Colias_alpherakii,71.78704,36.13144
Colias_alpherakii,71.66680,36.14611
Colias_alpherakii,72.55245,36.20476
Colias_alpherakii,72.83691,36.18423
Colias_alpherakii,72.81345,36.59773
Colias_alpherakii,73.22694,36.65931
Colias_alpherakii,73.28559,36.39831
Colias_alpherakii,74.05100,35.97015
Colias_alpherakii,72.56826,36.10148
Colias_cocandica,75.38458,36.78493
Colias_cocandica,74.30312,36.89795
Colias_cocandica,74.63803,36.89736
Colias_cocandica,74.64933,37.02823
Colias_eogene,75.77073,36.01894
Colias_eogene,74.36589,36.03369
Colias_eogene,72.49468,36.10746
Colias_eogene,72.42896,36.66063
Colias_eogene,71.77794,36.13239
Colias_eogene,71.77794,36.05815
Colias_eogene,71.91643,35.74264
Colias_eogene,72.72307,36.34940
Colias_eogene,72.89296,36.36653
Colias_eogene,72.97005,36.25517
Colias_eogene,72.49464,35.99534
Colias_eogene,76.88539,35.39571
Colias_eogene,76.43234,35.62985
Colias_eogene,75.80035,35.45092
Colias_eogene,74.98562,35.65650
Colias_eogene,75.20263,35.23772
Colias_eogene,75.95835,35.80879
Colias_eogene,75.96025,35.70028
Colias_eogene,76.02878,35.75168
Colias_eogene,73.90107,35.05045
Colias_eogene,74.37815,35.00048
Colias_eogene,74.45072,34.98978
Colias_eogene,74.52924,34.99454
Colias_eogene,74.59230,35.04450
Colias_eogene,74.59230,35.10161
Colias_eogene,73.26519,36.35091
Colias_eogene,73.66685,36.40992
Colias_eogene,73.96951,35.96639
Colias_eogene,74.10847,36.20624
Colias_eogene,74.53107,36.14913
Colias_eogene,74.65099,36.18720
Colias_eogene,74.66432,36.09393
Colias_eogene,75.28488,36.45751
Colias_eogene,75.36293,36.46131
Colias_eogene,75.37816,36.77160
Colias_eogene,74.82041,36.77731
Colias_eogene,74.32929,36.63835
Colias_eogene,74.25695,36.58314
Colias_eogene,74.37688,36.56601
Colias_eogene,74.31406,36.89152
Colias_eogene,74.69097,36.88771
Colias_eogene,74.82517,36.94482
Colias_eogene,74.55534,37.00050
Colias_eogene,74.66670,37.06189
Colias_eogene,73.59941,36.89105
Colias_erate,67.03954,25.07104
Colias_erate,66.78811,30.04703
Colias_erate,67.07962,30.22447
Colias_erate,67.32044,30.93424
Colias_erate,70.08345,30.89622
Colias_erate,70.27356,32.92411
Colias_erate,72.31413,32.72132
Colias_erate,72.78308,33.53248
Colias_erate,72.74506,33.81132
Colias_erate,72.55495,33.69725
Colias_erate,73.21401,33.81132
Colias_erate,73.72099,33.13958
Colias_erate,73.91110,33.30434
Colias_erate,73.67029,33.43109
Colias_erate,73.83506,33.48178
Colias_erate,74.03785,33.53248
Colias_erate,73.72099,33.64655
Colias_erate,73.93645,33.83667
Colias_erate,73.63227,33.91271
Colias_erate,73.78436,34.03946
Colias_erate,73.54355,34.19155
Colias_erate,73.35343,34.05213
Colias_erate,73.30273,34.30562
Colias_erate,73.07459,34.20422
Colias_erate,72.93518,34.74922
Colias_erate,72.47890,34.78724
Colias_erate,72.18739,34.88864
Colias_erate,71.99727,34.90131
Colias_erate,71.69309,34.90131
Colias_erate,71.70576,34.66050
Colias_erate,71.33821,34.49573
Colias_erate,71.54100,34.24225
Colias_erate,71.87053,34.02678
Colias_erate,73.89843,34.74922
Colias_erate,74.07587,34.85061
Colias_erate,74.22796,34.99003
Colias_erate,74.48145,35.12945
Colias_erate,74.11389,35.15480
Colias_erate,73.68296,35.45898
Colias_erate,72.59297,35.25619
Colias_erate,72.25076,35.35759
Colias_erate,71.87053,35.54770
Colias_erate,72.08600,35.63643
Colias_erate,75.68551,35.14213
Colias_erate,75.49540,35.26887
Colias_erate,75.90098,35.24352
Colias_erate,75.72354,35.34491
Colias_erate,75.43203,35.61108
Colias_erate,71.87053,35.83921
Colias_erate,72.11134,35.96596
Colias_erate,71.85786,36.09270
Colias_erate,72.07332,36.14340
Colias_erate,72.25076,36.20677
Colias_erate,72.37751,36.01666
Colias_erate,72.68169,36.01666
Colias_erate,73.04925,36.10538
Colias_erate,73.34076,36.35886
Colias_erate,73.48017,36.09270
Colias_erate,73.94913,35.94061
Colias_erate,73.94913,36.21945
Colias_erate,74.27866,36.25747
Colias_erate,74.43075,36.18142
Colias_erate,74.64622,36.16875
Colias_erate,74.64622,36.42224
Colias_erate,74.83633,36.32084
Colias_erate,74.89970,36.14340
Colias_erate,75.08982,36.38421
Colias_erate,74.81098,36.58700
Colias_erate,74.69691,36.87851
Colias_erate,75.73621,35.94061
Colias_fieldii,67.13960,25.07974
Colias_fieldii,66.68333,29.88333
Colias_fieldii,70.13075,30.73251
Colias_fieldii,69.82657,31.12541
Colias_fieldii,74.19922,31.49297
Colias_fieldii,74.49073,32.49424
Colias_fieldii,74.27527,32.48157
Colias_fieldii,73.46411,32.78575
Colias_fieldii,73.78097,33.26738
Colias_fieldii,73.86969,33.53354
Colias_fieldii,73.62888,33.40680
Colias_fieldii,73.60353,33.67296
Colias_fieldii,73.22330,33.71098
Colias_fieldii,73.09655,33.87575
Colias_fieldii,73.00783,33.59691
Colias_fieldii,72.83039,33.73633
Colias_fieldii,72.61493,33.73633
Colias_fieldii,74.00911,33.79970
Colias_fieldii,73.62888,33.79970
Colias_fieldii,73.85701,33.96447
Colias_fieldii,73.45143,33.91377
Colias_fieldii,73.75562,34.21796
Colias_fieldii,73.65422,34.06586
Colias_fieldii,73.32469,34.06586
Colias_fieldii,73.50213,34.26865
Colias_fieldii,73.13458,34.24330
Colias_fieldii,73.32469,34.28133
Colias_fieldii,73.23597,34.42075
Colias_fieldii,73.47678,34.54749
Colias_fieldii,73.28667,34.68691
Colias_fieldii,70.78982,33.49552
Colias_fieldii,71.05598,33.48284
Colias_fieldii,71.14470,33.93912
Colias_fieldii,71.84179,33.96447
Colias_fieldii,71.49958,34.14191
Colias_fieldii,71.80377,34.30668
Colias_fieldii,71.95586,34.49679
Colias_fieldii,71.68970,34.54749
Colias_fieldii,71.94319,34.73760
Colias_fieldii,72.31074,34.68691
Colias_fieldii,71.84179,34.97842
Colias_fieldii,71.93051,35.14318
Colias_fieldii,72.86841,34.85167
Colias_fieldii,72.51353,35.07981
Colias_fieldii,71.96853,35.56144
Colias_fieldii,72.01923,35.85295
Colias_fieldii,71.93051,35.96702
Colias_fieldii,72.12063,35.91632
Colias_fieldii,72.27272,36.09376
Colias_fieldii,72.01923,36.24585
Colias_fieldii,72.19667,36.25853
Colias_fieldii,72.60225,36.08109
Colias_fieldii,72.88109,36.20783
Colias_fieldii,72.58958,36.48667
Colias_fieldii,73.36271,36.48667
Colias_fieldii,73.64155,36.19515
Colias_fieldii,73.65422,34.95307
Colias_fieldii,73.86969,35.39667
Colias_fieldii,74.07248,35.92899
Colias_fieldii,74.38934,35.02911
Colias_fieldii,74.73154,35.02911
Colias_fieldii,74.54143,35.18121
Colias_fieldii,74.73154,35.32062
Colias_fieldii,75.41596,35.29528
Colias_fieldii,75.21317,35.47272
Colias_fieldii,75.44131,35.56144
Colias_fieldii,75.26387,35.71353
Colias_fieldii,74.46538,36.30922
Colias_fieldii,74.69352,36.57539
Colias_fieldii,74.71887,36.84155
Colias_ladakensis,71.82315,36.18627
Colias_ladakensis,76.64696,35.25766
Colias_leechi,77.34635,35.34520
Colias_marcopolo,71.40401,36.28564
Colias_marcopolo,71.61495,36.32053
Colias_marcopolo,72.54613,36.12926
Colias_marcopolo,72.77991,36.41301
Colias_marcopolo,73.19394,36.41123
Colias_marcopolo,74.67467,37.07676
Colias_marcopolo,74.53571,36.96636
Colias_marcopolo,74.39675,36.85024
Colias_marcopolo,74.27302,36.86166
Colias_stoliczkana,74.11219,35.90211
Colias_stoliczkana,75.38235,35.14954
Colias_stoliczkana,76.36355,35.60362
Colias_stoliczkana,77.30029,34.79389
Colias_stoliczkana,77.53845,35.03205
Colias_wiskotti,71.83383,36.16597
Colias_wiskotti,72.40540,36.17867
Colias_wiskotti,72.53877,36.18819
Colias_wiskotti,72.33872,36.61687
Colias_wiskotti,72.55782,36.68991
Colias_wiskotti,73.10717,36.84233
Colias_wiskotti,73.25641,36.66133
Colias_wiskotti,73.65016,36.45175
Colias_wiskotti,73.85974,36.10246
Colias_wiskotti,74.43449,36.84550
Colias_wiskotti,71.71451,36.20267
Eurema_blanda,73.22934,33.86745
Eurema_blanda,74.23585,32.62894
Eurema_blanda,74.22871,31.41898
Eurema_brigitta,74.16170,31.38869
Eurema_brigitta,73.11935,33.81717
Eurema_brigitta,73.26926,33.61015
Eurema_brigitta,74.42282,33.39600
Eurema_brigitta,73.63903,33.77291
Eurema_brigitta,73.86460,33.87285
Eurema_hecabe,67.02474,24.92794
Eurema_hecabe,69.03848,24.27323
Eurema_hecabe,68.34272,25.37539
Eurema_hecabe,66.23531,26.44274
Eurema_hecabe,67.60529,29.93960
Eurema_hecabe,68.86878,28.18355
Eurema_hecabe,71.71343,29.31142
Eurema_hecabe,71.42789,30.20729
Eurema_hecabe,72.23036,32.66229
Eurema_hecabe,72.98287,31.33872
Eurema_hecabe,74.18152,31.43985
Eurema_hecabe,74.47003,33.26608
Eurema_hecabe,71.83894,35.92454
Eurema_hecabe,72.42905,36.06730
Eurema_hecabe,74.61339,35.59141
Eurema_hecabe,72.20300,34.66818
Eurema_hecabe,71.80087,34.28509
Eurema_hecabe,71.46299,34.17087
Eurema_hecabe,71.72949,33.95434
Eurema_hecabe,71.17031,33.56649
Eurema_hecabe,71.40350,33.61170
Eurema_hecabe,71.28929,33.51414
Eurema_hecabe,72.86330,34.63427
Eurema_hecabe,72.93706,34.26070
Eurema_hecabe,73.11314,34.35826
Eurema_hecabe,73.19405,34.75325
Eurema_hecabe,73.48672,34.89363
Eurema_hecabe,72.50162,33.72532
Eurema_hecabe,72.65867,33.58255
Eurema_hecabe,72.92279,33.58969
Eurema_hecabe,72.98227,33.88474
Eurema_hecabe,73.54145,34.63189
Eurema_hecabe,73.44151,34.49151
Eurema_hecabe,73.26543,34.12507
Eurema_hecabe,73.43437,34.25356
Eurema_hecabe,73.50814,34.11079
Eurema_hecabe,73.74608,34.01323
Eurema_hecabe,73.89599,33.81336
Eurema_hecabe,73.10363,33.70152
Eurema_hecabe,73.24402,33.85619
Eurema_hecabe,73.72229,33.16853
Eurema_hecabe,73.87695,33.31129
Eurema_hecabe,73.80319,33.50403
Eurema_hecabe,73.53193,33.49689
Eurema_hecabe,73.62235,33.41123
Eurema_hecabe,73.43437,33.71818
Eurema_hecabe,73.44675,33.83668
Eurema_hecabe,73.68945,33.85571
Eurema_hecabe,73.72693,33.78098
Eurema_hecabe,73.62699,33.64357
Eurema_laeta,66.88208,24.99609
Eurema_laeta,69.00965,24.29468
Eurema_laeta,74.15345,32.29175
Eurema_laeta,74.28194,31.41230
Eurema_laeta,72.96372,33.09267
Eurema_laeta,73.01940,33.46101
Eurema_laeta,73.70611,33.50955
Eurema_laeta,73.37917,33.51812
Eurema_laeta,73.05081,33.80223
Eurema_laeta,73.22213,33.72799
Gonepteryx_chitralensis,72.45855,36.26170
Gonepteryx_chitralensis,72.52851,36.06468
Gonepteryx_chitralensis,71.86892,36.11893
Gonepteryx_chitralensis,71.68190,35.76915
Gonepteryx_chitralensis,71.63478,35.82340
Gonepteryx_chitralensis,71.61051,35.92334
Gonepteryx_chitralensis,71.68190,35.98330
Gonepteryx_chitralensis,72.02882,35.19951
Gonepteryx_mahaguru,71.76042,36.01114
Gonepteryx_mahaguru,71.71640,35.33537
Gonepteryx_mahaguru,73.64840,33.89176
Gonepteryx_mahaguru,73.36643,34.04999
Gonepteryx_mahaguru,73.40570,34.14517
Gonepteryx_mahaguru,73.29386,34.14755
Gonepteryx_mahaguru,73.32122,34.51874
Gonepteryx_mahaguru,73.32122,34.36527
Gonepteryx_mahaguru,73.29981,34.25343
Gonepteryx_mahaguru,73.36524,34.25581
Gonepteryx_nepalensis,66.93586,30.35687
Gonepteryx_nepalensis,66.76263,30.21982
Gonepteryx_nepalensis,66.77596,29.93999
Gonepteryx_nepalensis,69.83832,31.41098
Gonepteryx_nepalensis,69.31722,31.14686
Gonepteryx_nepalensis,69.99537,30.24028
Gonepteryx_nepalensis,71.15750,33.36404
Gonepteryx_nepalensis,71.15464,33.47254
Gonepteryx_nepalensis,76.18768,34.46097
Gonepteryx_nepalensis,75.84313,34.33153
Gonepteryx_nepalensis,73.03632,36.38738
Gonepteryx_nepalensis,73.34470,36.38357
Gonepteryx_nepalensis,73.78252,35.86200
Gonepteryx_nepalensis,74.72193,36.47304
Gonepteryx_nepalensis,74.47066,36.07329
Gonepteryx_nepalensis,74.28601,36.21796
Gonepteryx_nepalensis,73.95479,36.23509
Gonepteryx_nepalensis,74.12611,36.19893
Gonepteryx_nepalensis,72.49547,34.86012
